tube_assembly_id;supplier;quote_date;annual_usage;min_order_quantity;bracket_pricing;quantity;cost
TA-00150;S-0066;11/08/2013;0;0;Yes;100;30.074.058.412.112
TA-00150;S-0066;11/08/2013;0;0;Yes;250;292.394.406.948.471
TA-00153;S-0066;01/07/2013;0;0;Yes;1;214.747.138.652.259
TA-00153;S-0066;01/07/2013;0;0;Yes;2;119.099.948.253.702
TA-00153;S-0066;01/07/2013;0;0;Yes;5;617.338.904.870.273
TA-00153;S-0066;01/07/2013;0;0;Yes;10;425.933.241.710.855
TA-00153;S-0066;01/07/2013;0;0;Yes;25;311.034.202.634.053
TA-00153;S-0066;01/07/2013;0;0;Yes;50;279.596.935.283.742
TA-00153;S-0066;01/07/2013;0;0;Yes;100;265.408.434.090.239
TA-00153;S-0066;01/07/2013;0;0;Yes;250;25.706.225.691.759
TA-00154;S-0066;31/07/1995;0;0;Yes;5;184.645.259.649.572
TA-00154;S-0066;31/07/1995;0;0;Yes;10;129.004.078.498.578
TA-00154;S-0066;31/07/1995;0;0;Yes;15;110.475.565.175.298
TA-00154;S-0066;31/07/1995;0;0;Yes;20;101.183.487.923.082
TA-00156;S-0072;26/09/2013;1;0;Yes;1;122.521.880.894.488
TA-00156;S-0072;26/09/2013;1;0;Yes;2;85.464.854.247.926
TA-00156;S-0072;26/09/2013;1;0;Yes;3;759.780.328.616.816
TA-00156;S-0072;26/09/2013;1;0;Yes;4;640.986.406.859.445
TA-00156;S-0072;26/09/2013;1;0;Yes;5;569.765.694.986.173
TA-00157;S-0066;02/12/2013;1;0;Yes;1;257.006.615.736.439
TA-00157;S-0066;02/12/2013;1;0;Yes;2;155.099.792.458.394
TA-00157;S-0066;02/12/2013;1;0;Yes;5;93.977.954.964.028
TA-00157;S-0066;02/12/2013;1;0;Yes;10;735.854.620.721.889
TA-00157;S-0066;02/12/2013;1;0;Yes;25;613.444.022.189.703
TA-00157;S-0066;02/12/2013;1;0;Yes;50;579.502.901.687.597
TA-00157;S-0066;02/12/2013;1;0;Yes;100;564.201.576.871.074
TA-00157;S-0066;02/12/2013;1;0;Yes;250;55.502.078.198.116
TA-00161;S-0066;01/07/2013;0;0;Yes;1;216.277.271.133.912
TA-00161;S-0066;01/07/2013;0;0;Yes;2;120.630.080.735.354
TA-00161;S-0066;01/07/2013;0;0;Yes;5;632.362.023.781.041
TA-00161;S-0066;01/07/2013;0;0;Yes;10;440.956.360.621.623
TA-00161;S-0066;01/07/2013;0;0;Yes;25;326.335.527.450.577
TA-00161;S-0066;01/07/2013;0;0;Yes;50;29.462.005.419.451
TA-00161;S-0066;01/07/2013;0;0;Yes;100;280.431.553.001.007
TA-00161;S-0066;01/07/2013;0;0;Yes;250;272.085.375.828.358
TA-00162;S-0066;29/10/2010;2;0;Yes;3;504.943.718.945.266
TA-00162;S-0066;29/10/2010;2;0;Yes;5;323.581.288.983.602
TA-00162;S-0066;29/10/2010;2;0;Yes;10;190.598.866.032.728
TA-00164;S-0062;04/02/1993;0;1;No;1;0.93477184333669
TA-00165;S-0062;12/11/1993;300;1;Yes;1;199.195.428.520.557
TA-00166;S-0064;01/06/2008;450;1;No;1;945.621.873.661.134
TA-00168;S-0031;06/02/2014;100;40;No;40;304.079.054.990.179
TA-00173;S-0066;02/12/2013;1;0;Yes;1;246.907.741.357.534
TA-00173;S-0066;02/12/2013;1;0;Yes;2;145.000.918.079.489
TA-00173;S-0066;02/12/2013;1;0;Yes;5;838.512.599.945.472
TA-00173;S-0066;02/12/2013;1;0;Yes;10;63.458.767.102.708
TA-00173;S-0066;02/12/2013;1;0;Yes;25;51.245.527.840.065
TA-00173;S-0066;02/12/2013;1;0;Yes;50;478.235.951.992.789
TA-00173;S-0066;02/12/2013;1;0;Yes;100;462.934.627.176.266
TA-00173;S-0066;02/12/2013;1;0;Yes;250;453.753.832.286.352
TA-00175;S-0066;01/05/2013;0;0;Yes;1;307.028.037.591.182
TA-00175;S-0066;01/05/2013;0;0;Yes;2;188.428.859.967.839
TA-00175;S-0066;01/05/2013;0;0;Yes;5;117.291.609.866.294
TA-00175;S-0066;01/05/2013;0;0;Yes;10;935.606.461.053.955
TA-00175;S-0066;01/05/2013;0;0;Yes;25;793.165.037.307.412
TA-00175;S-0066;01/05/2013;0;0;Yes;50;752.546.975.067.187
TA-00175;S-0066;01/05/2013;0;0;Yes;100;733.907.179.381.604
TA-00175;S-0066;01/05/2013;0;0;Yes;250;72.250.073.724.565
TA-00178;S-0072;15/07/2014;300;1;Yes;1;624.572.258.419.902
TA-00178;S-0072;12/07/2014;300;1;Yes;1;666.303.144.283.147
TA-00180;S-0054;10/04/2001;0;1;No;1;117.347.251.047.445
TA-00181;S-0066;25/02/1997;6;0;Yes;3;18.848.450.114.899
TA-00181;S-0066;25/02/1997;6;0;Yes;5;151.371.833.321.278
TA-00181;S-0066;25/02/1997;6;0;Yes;10;123.551.242.745.781
TA-00181;S-0066;25/02/1997;6;0;Yes;15;114.259.165.493.565
TA-00183;S-0066;12/10/2001;0;0;Yes;10;226.153.580.788.213
TA-00183;S-0066;12/10/2001;0;0;Yes;15;191.489.124.931.144
TA-00183;S-0066;12/10/2001;0;0;Yes;20;17.415.689.700.261
TA-00183;S-0066;12/10/2001;0;0;Yes;25;160.357.884.077.163
TA-00186;S-0066;02/11/2013;1;0;Yes;1;223.260.239.368.361
TA-00186;S-0066;02/11/2013;1;0;Yes;2;127.613.048.969.804
TA-00186;S-0066;02/11/2013;1;0;Yes;5;702.191.706.125.538
TA-00186;S-0066;02/11/2013;1;0;Yes;10;51.078.604.296.612
TA-00186;S-0066;02/11/2013;1;0;Yes;25;396.165.209.795.074
TA-00186;S-0066;02/11/2013;1;0;Yes;50;364.449.736.539.007
TA-00186;S-0066;02/11/2013;1;0;Yes;100;350.261.235.345.504
TA-00186;S-0066;02/11/2013;1;0;Yes;250;341.915.058.172.855
TA-00190;S-0066;14/07/2013;0;0;Yes;1;212.855.338.493.126
TA-00190;S-0066;14/07/2013;0;0;Yes;2;117.208.148.094.568
TA-00190;S-0066;14/07/2013;0;0;Yes;5;59.814.269.737.318
TA-00190;S-0066;14/07/2013;0;0;Yes;10;406.737.034.213.762
TA-00190;S-0066;14/07/2013;0;0;Yes;25;292.116.201.042.716
TA-00190;S-0066;14/07/2013;0;0;Yes;50;260.400.727.786.649
TA-00190;S-0066;14/07/2013;0;0;Yes;100;246.212.226.593.146
TA-00190;S-0066;14/07/2013;0;0;Yes;250;237.866.049.420.497
TA-00198;S-0066;11/11/2013;151;0;Yes;1;273.086.917.089.076
TA-00198;S-0066;11/11/2013;151;0;Yes;2;171.180.093.811.031
TA-00198;S-0066;11/11/2013;151;0;Yes;5;11.003.043.572.609
TA-00198;S-0066;11/11/2013;151;0;Yes;10;896.379.428.342.505
TA-00198;S-0066;11/11/2013;151;0;Yes;25;774.247.035.716.074
TA-00198;S-0066;11/11/2013;151;0;Yes;50;740.027.709.308.213
TA-00198;S-0066;11/11/2013;151;0;Yes;100;72.472.638.449.169
TA-00198;S-0066;11/11/2013;151;0;Yes;250;715.545.589.601.776
TA-00199;S-0066;02/11/2013;1;0;Yes;1;226.598.710.237.421
TA-00199;S-0066;02/11/2013;1;0;Yes;2;130.951.519.838.863
TA-00199;S-0066;02/11/2013;1;0;Yes;5;735.576.414.816.134
TA-00199;S-0066;02/11/2013;1;0;Yes;10;544.170.751.656.716
TA-00199;S-0066;02/11/2013;1;0;Yes;25;42.954.991.848.567
TA-00199;S-0066;02/11/2013;1;0;Yes;50;397.834.445.229.603
TA-00199;S-0066;02/11/2013;1;0;Yes;100;3.836.459.440.361
TA-00199;S-0066;02/11/2013;1;0;Yes;250;375.299.766.863.451
TA-00199;S-0072;16/08/2004;800;1;Yes;1;17.137.483.794.506
TA-00199;S-0072;10/08/2012;250;30;Yes;1;42.732.427.123.963
TA-00201;S-0072;12/07/2014;100;1;Yes;1;800.676.596.762.796
TA-00204;S-0072;26/08/2003;10;1;Yes;1;230.048.463.468.782
TA-00204;S-0072;17/08/2011;6;0;Yes;2;260.289.445.424.347
TA-00204;S-0072;17/08/2011;6;0;Yes;4;20.245.043.761.789
TA-00204;S-0072;17/08/2011;6;0;Yes;6;173.517.023.419.373
TA-00204;S-0072;17/08/2011;6;0;Yes;8;14.536.258.575.697
TA-00205;S-0066;01/10/2013;0;0;Yes;1;275.201.281.972.814
TA-00205;S-0066;01/10/2013;0;0;Yes;2;173.294.458.694.769
TA-00205;S-0066;01/10/2013;0;0;Yes;5;112.144.800.609.827
TA-00205;S-0066;01/10/2013;0;0;Yes;10;917.523.077.179.882
TA-00205;S-0066;01/10/2013;0;0;Yes;25;795.390.684.553.452
TA-00205;S-0066;01/10/2013;0;0;Yes;50;761.171.358.145.591
TA-00205;S-0066;01/10/2013;0;0;Yes;100;745.870.033.329.067
TA-00205;S-0066;01/10/2013;0;0;Yes;250;736.689.238.439.154
TA-00206;S-0072;10/10/2005;1;1;Yes;1;177.940.497.320.877
TA-00206;S-0072;10/07/2012;1;0;Yes;1;201.421.075.766.596
TA-00206;S-0072;10/07/2012;1;0;Yes;2;138.351.796.931.945
TA-00206;S-0072;10/07/2012;1;0;Yes;3;118.710.459.985.645
TA-00206;S-0072;10/07/2012;1;0;Yes;4;107.331.838.440.266
TA-00207;S-0072;01/06/2011;300;1;Yes;1;219.504.459.640.669
TA-00207;S-0072;01/06/2011;300;10;Yes;1;238.700.667.137.762
TA-00211;S-0072;23/05/2006;20;1;No;1;688.559.616.743.544
TA-00213;S-0072;01/06/2011;200;1;Yes;1;326.057.321.544.822
TA-00213;S-0072;01/06/2011;200;10;Yes;1;354.434.323.931.828
TA-00214;S-0072;25/02/2005;48;1;No;1;114.509.550.808.745
TA-00215;S-0072;03/05/2011;10;1;No;1;81.263.945.071.026
TA-00216;S-0062;10/03/1994;170;1;Yes;1;165.254.308.018.451
TA-00218;S-0072;07/03/2003;15;5;No;1;93.477.184.333.669
TA-00219;S-0072;25/05/2004;15;5;No;1;708.034.030.146.392
TA-00222;S-0066;01/07/2013;0;0;Yes;1;213.077.903.217.729
TA-00222;S-0066;01/07/2013;0;0;Yes;2;117.430.712.819.172
TA-00222;S-0066;01/07/2013;0;0;Yes;5;600.368.344.619.219
TA-00222;S-0066;01/07/2013;0;0;Yes;10;409.240.887.365.557
TA-00222;S-0066;01/07/2013;0;0;Yes;25;294.341.848.288.755
TA-00222;S-0066;01/07/2013;0;0;Yes;50;262.904.580.938.444
TA-00222;S-0066;01/07/2013;0;0;Yes;100;248.716.079.744.941
TA-00222;S-0066;01/07/2013;0;0;Yes;250;240.091.696.666.537
TA-00228;S-0072;16/01/2013;25;1;Yes;1;118.515.715.851.616
TA-00228;S-0072;16/01/2013;25;10;Yes;1;115.038.142.029.679
TA-00229;S-0013;01/05/2011;87;5;No;5;904.447.399.609.399
TA-00230;S-0072;16/01/2013;5;1;Yes;1;134.762.940.747.706
TA-00239;S-0072;16/01/2013;145;1;Yes;1;351.095.853.062.769
TA-00239;S-0072;16/01/2013;145;12;Yes;1;316.320.114.843.398
TA-00242;S-0041;25/07/2012;227;0;Yes;1;292.032.739.270.989
TA-00242;S-0041;25/07/2012;227;0;Yes;6;678.544.204.136.365
TA-00242;S-0041;25/07/2012;227;0;Yes;20;265.130.228.184.484
TA-00243;S-0062;18/06/2001;0;1;No;1;141.328.600.123.523
TA-00248;S-0072;01/07/2008;80;1;No;1;368.622.825.125.332
TA-00249;S-0066;01/10/2013;0;0;Yes;1;260.289.445.424.347
TA-00249;S-0066;01/10/2013;0;0;Yes;2;158.382.622.146.303
TA-00249;S-0066;01/10/2013;0;0;Yes;5;972.329.640.613.611
TA-00249;S-0066;01/10/2013;0;0;Yes;10;76.840.471.169.522
TA-00249;S-0066;01/10/2013;0;0;Yes;25;646.272.319.068.789
TA-00249;S-0066;01/10/2013;0;0;Yes;50;612.052.992.660.928
TA-00249;S-0066;01/10/2013;0;0;Yes;100;596.751.667.844.405
TA-00249;S-0066;01/10/2013;0;0;Yes;250;587.570.872.954.491
TA-00252;S-0064;11/02/2014;2;0;Yes;2;100.735.576.414.816
TA-00252;S-0064;11/02/2014;2;0;Yes;3;697.490.026.318.279
TA-00252;S-0064;11/02/2014;2;0;Yes;4;542.529.336.812.762
TA-00253;S-0066;02/10/2001;0;0;Yes;4;718.021.622.162.995
TA-00253;S-0066;02/10/2001;0;0;Yes;6;567.317.483.015.529
TA-00253;S-0066;02/10/2001;0;0;Yes;8;491.979.323.737.084
TA-00253;S-0066;02/10/2001;0;0;Yes;10;446.770.864.051.902
TA-00254;S-0072;04/06/2004;5;1;No;1;80.596.250.897.214
TA-00264;S-0066;01/06/2013;0;0;Yes;1;214.635.856.289.957
TA-00264;S-0066;01/06/2013;0;0;Yes;2;1.189.886.658.914
TA-00264;S-0066;01/06/2013;0;0;Yes;5;616.226.081.247.253
TA-00264;S-0066;01/06/2013;0;0;Yes;10;424.820.418.087.835
TA-00264;S-0066;01/06/2013;0;0;Yes;25;309.921.379.011.034
TA-00264;S-0066;01/06/2013;0;0;Yes;50;278.484.111.660.722
TA-00264;S-0066;01/06/2013;0;0;Yes;100;264.295.610.467.219
TA-00264;S-0066;01/06/2013;0;0;Yes;250;25.594.943.329.457
TA-00268;S-0062;09/05/2005;480;1;Yes;1;159.968.395.809.106
TA-00269;S-0062;06/04/1998;300;1;Yes;1;199.195.428.520.557
TA-00270;S-0066;01/09/2013;0;0;Yes;1;284.159.512.138.124
TA-00270;S-0066;01/09/2013;0;0;Yes;2;165.560.334.514.781
TA-00270;S-0066;01/09/2013;0;0;Yes;5;943.952.638.226.604
TA-00270;S-0066;01/09/2013;0;0;Yes;10;706.643.000.617.617
TA-00270;S-0066;01/09/2013;0;0;Yes;25;564.479.782.776.829
TA-00270;S-0066;01/09/2013;0;0;Yes;50;523.583.514.630.849
TA-00270;S-0066;01/09/2013;0;0;Yes;100;504.943.718.945.266
TA-00270;S-0066;01/09/2013;0;0;Yes;250;493.815.482.715.067
TA-00271;S-0066;15/10/2007;8;0;Yes;1;136.262.470.579.725
TA-00271;S-0066;15/10/2007;8;0;Yes;3;481.574.422.861.848
TA-00271;S-0066;15/10/2007;8;0;Yes;5;305.414.443.337.803
TA-00271;S-0066;15/10/2007;8;0;Yes;7;229.825.898.744.179
TA-00271;S-0066;15/10/2007;8;0;Yes;9;187.872.448.156.329
TA-00272;S-0054;13/06/2011;3;3;No;3;59.758.628.556.167
TA-00274;S-0066;22/01/2014;1;0;Yes;1;22.067.292.444.484
TA-00274;S-0066;22/01/2014;1;0;Yes;2;125.025.734.046.282
TA-00274;S-0066;22/01/2014;1;0;Yes;5;676.596.762.796.081
TA-00274;S-0066;22/01/2014;1;0;Yes;10;485.191.099.636.663
TA-00274;S-0066;22/01/2014;1;0;Yes;25;370.292.060.559.862
TA-00274;S-0066;22/01/2014;1;0;Yes;50;33.885.479.320.955
TA-00275;S-0064;06/04/2004;508;0;Yes;5;200.113.508.009.548
TA-00275;S-0064;06/04/2004;508;0;Yes;7;174.101.255.821.459
TA-00275;S-0064;06/04/2004;508;0;Yes;10;148.617.594.854.304
TA-00275;S-0064;06/04/2004;508;0;Yes;12;138.713.464.609.427
TA-00277;S-0066;23/09/2004;1;0;Yes;1;124.046.449.258.025
TA-00277;S-0066;23/09/2004;1;0;Yes;3;545.255.754.689.161
TA-00277;S-0066;23/09/2004;1;0;Yes;5;361.333.830.394.552
TA-00277;S-0066;23/09/2004;1;0;Yes;10;247.742.359.074.798
TA-00278;S-0066;20/02/2004;0;0;Yes;30;234.249.372.645.683
TA-00278;S-0066;20/02/2004;0;0;Yes;60;189.180.015.913.378
TA-00278;S-0066;20/02/2004;0;0;Yes;90;17.415.689.700.261
TA-00278;S-0066;20/02/2004;0;0;Yes;120;166.645.337.547.225
TA-00280;S-0054;16/12/2002;2;0;Yes;1;293.813.257.067.821
TA-00280;S-0054;16/12/2002;2;0;Yes;2;241.844.393.872.793
TA-00280;S-0054;16/12/2002;2;0;Yes;3;219.643.562.593.547
TA-00280;S-0054;16/12/2002;2;0;Yes;5;18.650.923.921.813
TA-00280;S-0054;16/12/2002;2;0;Yes;10;17.304.407.337.959
TA-00282;S-0072;15/06/2011;2;1;No;1;101.461.693.828.837
TA-00283;S-0030;06/06/2014;1;1;No;1;158.299.160.374.576
TA-00285;S-0041;21/08/2013;20;20;No;20;159.133.778.091.841
TA-00293;S-0066;01/07/2013;0;0;Yes;1;278.595.394.023.024
TA-00293;S-0066;01/07/2013;0;0;Yes;2;159.996.216.399.682
TA-00293;S-0066;01/07/2013;0;0;Yes;5;888.311.457.075.611
TA-00293;S-0066;01/07/2013;0;0;Yes;10;651.001.819.466.624
TA-00293;S-0066;01/07/2013;0;0;Yes;25;508.838.601.625.835
TA-00293;S-0066;01/07/2013;0;0;Yes;50;467.942.333.479.855
TA-00293;S-0066;01/07/2013;0;0;Yes;100;449.302.537.794.272
TA-00293;S-0066;01/07/2013;0;0;Yes;250;438.174.301.564.074
TA-00294;S-0066;01/07/2013;0;0;Yes;1;279.040.523.472.232
TA-00294;S-0066;01/07/2013;0;0;Yes;2;16.044.134.584.889
TA-00294;S-0066;01/07/2013;0;0;Yes;5;89.276.275.156.769
TA-00294;S-0066;01/07/2013;0;0;Yes;10;655.453.113.958.703
TA-00294;S-0066;01/07/2013;0;0;Yes;25;513.289.896.117.915
TA-00294;S-0066;01/07/2013;0;0;Yes;50;472.393.627.971.935
TA-00294;S-0066;01/07/2013;0;0;Yes;100;453.753.832.286.352
TA-00294;S-0066;01/07/2013;0;0;Yes;250;442.347.390.150.398
TA-00295;S-0041;25/07/2012;266;0;Yes;1;35.874.651.547.103
TA-00295;S-0041;25/07/2012;266;0;Yes;6;753.103.386.878.697
TA-00295;S-0041;25/07/2012;266;0;Yes;20;230.354.489.965.113
TA-00296;S-0066;01/07/2013;0;0;Yes;1;215.498.294.597.798
TA-00296;S-0066;01/07/2013;0;0;Yes;2;11.985.110.419.924
TA-00296;S-0066;01/07/2013;0;0;Yes;5;624.572.258.419.902
TA-00296;S-0066;01/07/2013;0;0;Yes;10;433.444.801.166.239
TA-00296;S-0066;01/07/2013;0;0;Yes;25;318.545.762.089.438
TA-00296;S-0066;01/07/2013;0;0;Yes;50;287.108.494.739.126
TA-00296;S-0066;01/07/2013;0;0;Yes;100;272.919.993.545.623
TA-00296;S-0066;01/07/2013;0;0;Yes;250;264.295.610.467.219
TA-00297;S-0066;01/07/2013;0;0;Yes;1;212.688.414.949.673
TA-00297;S-0066;01/07/2013;0;0;Yes;2;117.041.224.551.115
TA-00297;S-0066;01/07/2013;0;0;Yes;5;59.647.346.193.865
TA-00297;S-0066;01/07/2013;0;0;Yes;10;405.346.004.684.987
TA-00297;S-0066;01/07/2013;0;0;Yes;25;290.446.965.608.186
TA-00297;S-0066;01/07/2013;0;0;Yes;50;259.009.698.257.875
TA-00297;S-0066;01/07/2013;0;0;Yes;100;244.821.197.064.371
TA-00297;S-0066;01/07/2013;0;0;Yes;250;236.196.813.985.967
TA-00300;S-0062;21/10/2010;421;0;Yes;1;662.909.032.232.936
TA-00300;S-0062;21/10/2010;421;0;Yes;5;205.176.855.494.288
TA-00300;S-0062;21/10/2010;421;0;Yes;10;147.949.900.680.492
TA-00304;S-0066;01/11/1995;30;10;No;10;797.894.537.705.246
TA-00306;S-0064;23/11/1994;100;1;No;1;544.170.751.656.716
TA-00308;S-0066;01/09/2013;2;0;Yes;1;220.283.436.176.783
TA-00308;S-0066;01/09/2013;2;0;Yes;2;124.636.245.778.225
TA-00308;S-0066;01/09/2013;2;0;Yes;5;672.701.880.115.511
TA-00308;S-0066;01/09/2013;2;0;Yes;10;481.296.216.956.093
TA-00308;S-0066;01/09/2013;2;0;Yes;25;366.397.177.879.292
TA-00308;S-0066;01/09/2013;2;0;Yes;50;334.959.910.528.981
TA-00308;S-0066;01/09/2013;2;0;Yes;100;320.771.409.335.477
TA-00308;S-0066;01/09/2013;2;0;Yes;250;312.425.232.162.828
TA-00309;S-0062;06/04/1999;758;1;Yes;1;0.868002425955498
TA-00312;S-0066;01/07/2013;0;0;Yes;1;212.799.697.311.975
TA-00312;S-0066;01/07/2013;0;0;Yes;2;117.152.506.913.417
TA-00312;S-0066;01/07/2013;0;0;Yes;5;59.758.628.556.167
TA-00312;S-0066;01/07/2013;0;0;Yes;10;406.180.622.402.252
TA-00312;S-0066;01/07/2013;0;0;Yes;25;291.559.789.231.206
TA-00312;S-0066;01/07/2013;0;0;Yes;50;259.844.315.975.139
TA-00312;S-0066;01/07/2013;0;0;Yes;100;245.655.814.781.636
TA-00312;S-0066;01/07/2013;0;0;Yes;250;237.309.637.608.987
TA-00314;S-0066;01/07/2013;0;0;Yes;1;282.685.020.837.622
TA-00314;S-0066;01/07/2013;0;0;Yes;2;16.408.584.321.428
TA-00314;S-0066;01/07/2013;0;0;Yes;5;929.207.725.221.591
TA-00314;S-0066;01/07/2013;0;0;Yes;10;691.898.087.612.604
TA-00314;S-0066;01/07/2013;0;0;Yes;25;549.734.869.771.815
TA-00314;S-0066;01/07/2013;0;0;Yes;50;508.838.601.625.835
TA-00314;S-0066;01/07/2013;0;0;Yes;100;490.198.805.940.252
TA-00314;S-0066;01/07/2013;0;0;Yes;250;478.792.363.804.299
TA-00315;S-0066;01/07/2013;0;0;Yes;1;282.879.764.971.651
TA-00315;S-0066;01/07/2013;0;0;Yes;2;164.280.587.348.308
TA-00315;S-0066;01/07/2013;0;0;Yes;5;931.155.166.561.876
TA-00315;S-0066;01/07/2013;0;0;Yes;10;693.845.528.952.889
TA-00315;S-0066;01/07/2013;0;0;Yes;25;5.516.823.111.121
TA-00315;S-0066;01/07/2013;0;0;Yes;50;51.078.604.296.612
TA-00315;S-0066;01/07/2013;0;0;Yes;100;492.146.247.280.537
TA-00315;S-0066;01/07/2013;0;0;Yes;250;480.739.805.144.584
TA-00316;S-0072;16/01/2013;350;1;Yes;1;282.378.994.341.292
TA-00316;S-0072;16/01/2013;350;50;Yes;1;247.603.256.121.921
TA-00320;S-0066;22/01/2014;1;0;Yes;1;286.440.800.565.314
TA-00320;S-0066;22/01/2014;1;0;Yes;2;18.453.397.728.727
TA-00320;S-0066;22/01/2014;1;0;Yes;5;123.384.319.202.328
TA-00320;S-0066;22/01/2014;1;0;Yes;10;102.991.826.310.489
TA-00320;S-0066;22/01/2014;1;0;Yes;25;907.785.870.478.459
TA-00320;S-0066;22/01/2014;1;0;Yes;50;873.566.544.070.597
TA-00321;S-0066;22/01/2014;1;0;Yes;1;27.892.924.110.993
TA-00321;S-0066;22/01/2014;1;0;Yes;2;177.022.417.831.886
TA-00321;S-0066;22/01/2014;1;0;Yes;5;115.872.759.746.944
TA-00321;S-0066;22/01/2014;1;0;Yes;10;955.080.874.456.803
TA-00321;S-0066;22/01/2014;1;0;Yes;25;832.670.275.924.617
TA-00321;S-0066;22/01/2014;1;0;Yes;50;798.729.155.422.511
TA-00322;S-0066;02/12/2013;1;0;Yes;1;174.546.385.270.667
TA-00322;S-0066;02/12/2013;1;0;Yes;2;955.915.492.174.068
TA-00322;S-0066;02/12/2013;1;0;Yes;5;482.130.834.673.358
TA-00322;S-0066;02/12/2013;1;0;Yes;10;324.109.880.204.537
TA-00322;S-0066;02/12/2013;1;0;Yes;25;229.519.872.247.848
TA-00322;S-0066;02/12/2013;1;0;Yes;50;204.481.340.729.901
TA-00322;S-0066;02/12/2013;1;0;Yes;100;193.909.516.311.212
TA-00322;S-0066;02/12/2013;1;0;Yes;250;187.232.574.573.093
TA-00323;S-0054;10/04/2001;0;0;Yes;1;132.398.190.548.789
TA-00323;S-0054;10/04/2001;0;0;Yes;3;654.340.290.335.683
TA-00323;S-0054;10/04/2001;0;0;Yes;5;517.741.190.609.994
TA-00323;S-0054;10/04/2001;0;0;Yes;10;417.308.858.632.451
TA-00323;S-0054;10/04/2001;0;0;Yes;20;366.675.383.785.047
TA-00324;S-0072;01/10/2004;20;6;No;1;591.465.755.635.061
TA-00325;S-0072;11/06/2012;10;1;Yes;1;93.811.031.420.575
TA-00325;S-0072;20/12/2013;37;0;Yes;10;835.452.334.982.167
TA-00325;S-0072;20/12/2013;37;0;Yes;20;717.771.236.847.816
TA-00325;S-0072;20/12/2013;37;0;Yes;30;615.113.257.624.233
TA-00325;S-0072;20/12/2013;37;0;Yes;40;571.434.930.420.703
TA-00327;S-0062;07/08/2014;69;0;Yes;6;21.282.751.790.255
TA-00327;S-0062;07/08/2014;69;0;Yes;10;156.880.310.255.226
TA-00327;S-0062;07/08/2014;69;0;Yes;25;109.835.691.592.061
TA-00327;S-0062;07/08/2014;69;0;Yes;50;93.977.954.964.028
TA-00330;S-0072;11/07/2012;2;0;Yes;2;864.663.955.086.438
TA-00330;S-0072;11/07/2012;2;0;Yes;4;703.026.323.842.802
TA-00330;S-0072;11/07/2012;2;0;Yes;6;605.097.845.017.054
TA-00330;S-0072;11/07/2012;2;0;Yes;8;481.852.628.767.603
TA-00331;S-0072;08/03/2004;1;1;No;1;141.384.241.304.674
TA-00332;S-0062;20/08/2001;370;1;No;1;137.990.129.254.464
TA-00334;S-0066;01/05/2013;0;0;Yes;1;214.635.856.289.957
TA-00334;S-0066;01/05/2013;0;0;Yes;2;1.189.886.658.914
TA-00334;S-0066;01/05/2013;0;0;Yes;5;616.226.081.247.253
TA-00334;S-0066;01/05/2013;0;0;Yes;10;424.820.418.087.835
TA-00334;S-0066;01/05/2013;0;0;Yes;25;309.921.379.011.034
TA-00334;S-0066;01/05/2013;0;0;Yes;50;278.484.111.660.722
TA-00334;S-0066;01/05/2013;0;0;Yes;100;264.295.610.467.219
TA-00334;S-0066;01/05/2013;0;0;Yes;250;25.594.943.329.457
TA-00335;S-0066;01/05/2013;0;0;Yes;1;219.615.742.002.971
TA-00335;S-0066;01/05/2013;0;0;Yes;2;123.968.551.604.413
TA-00335;S-0066;01/05/2013;0;0;Yes;5;666.024.938.377.392
TA-00335;S-0066;01/05/2013;0;0;Yes;10;474.619.275.217.974
TA-00335;S-0066;01/05/2013;0;0;Yes;25;359.720.236.141.173
TA-00335;S-0066;01/05/2013;0;0;Yes;50;328.282.968.790.861
TA-00335;S-0066;01/05/2013;0;0;Yes;100;314.094.467.597.358
TA-00335;S-0066;01/05/2013;0;0;Yes;250;305.748.290.424.709
TA-00338;S-0066;01/07/2013;0;0;Yes;1;218.280.353.655.347
TA-00338;S-0066;01/07/2013;0;0;Yes;2;12.263.316.325.679
TA-00338;S-0066;01/07/2013;0;0;Yes;5;652.392.848.995.398
TA-00338;S-0066;01/07/2013;0;0;Yes;10;460.987.185.835.981
TA-00338;S-0066;01/07/2013;0;0;Yes;25;346.366.352.664.934
TA-00338;S-0066;01/07/2013;0;0;Yes;50;314.650.879.408.868
TA-00338;S-0066;01/07/2013;0;0;Yes;100;300.462.378.215.365
TA-00338;S-0066;01/07/2013;0;0;Yes;250;292.116.201.042.716
TA-00348;S-0015;15/12/2012;0;1;No;1;98.178.864.140.928
TA-00349;S-0066;12/09/2001;0;0;Yes;15;784.262.448.323.253
TA-00349;S-0066;12/09/2001;0;0;Yes;20;67.993.523.366.514
TA-00349;S-0066;12/09/2001;0;0;Yes;25;561.697.723.719.279
TA-00349;S-0066;12/09/2001;0;0;Yes;35;506.056.542.568.286
TA-00349;S-0066;12/09/2001;0;0;Yes;45;475.175.687.029.484
TA-00349;S-0066;12/09/2001;0;0;Yes;50;46.432.565.670.504
TA-00350;S-0015;15/12/2012;1;10;No;1;274.450.126.027.275
TA-00351;S-0015;15/12/2012;1;10;No;1;23.216.282.835.252
TA-00353;S-0015;15/12/2012;10;1;No;1;631.527.406.063.776
TA-00354;S-0072;04/09/2005;10;1;No;1;782.036.801.077.213
